,Unnamed: 0,result_timestamp,lamax,laeq,lceq,lcpeak,night_scale,night_hour,Date,Event_name,Address,Event_type,Weight_Event_Type,Organizer,Respondents,Distance,DATEUTC,LC_HUMIDITY,LC_DWPTEMP,LC_WINDSPEED,weekday,Holiday,downseason,night_hour_sq,night_hour_cu,Weight_respondent,Event_Score_x,Total_Event_Score
847,847,2022-04-16 04:20:00,43.41058333333333,41.5295,53.49224166666667,65.149125,2022-04-15 20:20:00,9.333333333333332,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 04:20:00,90.84491978609626,4.734224598930481,0.0454545454545454,Friday,0,1,87.11111111111109,813.0370370370367,3,163.24951245164405,163.24951245164405
848,848,2022-04-16 04:40:00,42.6985,41.40225,53.26014166666666,64.701275,2022-04-15 20:40:00,9.666666666666668,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 04:40:00,91.30851063829788,4.634414893617021,0.0611702127659574,Friday,0,1,93.44444444444447,903.2962962962966,3,163.24951245164405,163.24951245164405
849,849,2022-04-16 05:00:00,42.88466666666667,41.43591666666666,53.047925,64.483,2022-04-15 21:00:00,10.0,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 05:00:00,91.67204301075267,4.595376344086022,0.0476344086021505,Friday,0,1,100.0,1000.0,3,163.24951245164405,163.24951245164405
850,850,2022-04-16 05:20:00,41.45316666666667,40.0315,52.12445,63.586825000000005,2022-04-15 21:20:00,10.333333333333332,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 05:20:00,91.90860215053765,4.569032258064516,0.0533870967741935,Friday,0,1,106.77777777777776,1103.37037037037,3,163.24951245164405,163.24951245164405
851,851,2022-04-16 05:40:00,43.33116666666667,41.31041666666667,51.95045,63.74788333333334,2022-04-15 21:40:00,10.666666666666668,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 05:40:00,91.53763440860214,4.648494623655914,0.0678494623655913,Friday,0,1,113.7777777777778,1213.62962962963,3,163.24951245164405,163.24951245164405
852,852,2022-04-16 06:00:00,42.971583333333335,41.06958333333333,53.125708333333336,64.88931666666666,2022-04-15 22:00:00,11.0,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 06:00:00,89.97860962566845,4.825614973262032,0.0762566844919786,Friday,0,1,121.0,1331.0,3,163.24951245164405,163.24951245164405
853,853,2022-04-16 06:20:00,45.28366666666667,43.2375,55.07366666666666,66.71041666666666,2022-04-15 22:20:00,11.333333333333332,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 06:20:00,87.38095238095238,5.084603174603175,0.1391534391534391,Friday,0,1,128.44444444444443,1455.7037037037032,3,163.24951245164405,163.24951245164405
854,854,2022-04-16 06:40:00,46.6375,44.336416666666665,54.91560833333333,66.78452499999999,2022-04-15 22:40:00,11.666666666666668,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 06:40:00,83.91891891891892,5.378378378378378,0.198,Friday,0,1,136.11111111111114,1587.9629629629635,3,163.24951245164405,163.24951245164405
855,855,2022-04-16 07:00:00,45.22583333333333,43.61633333333333,54.388125,65.85175833333334,2022-04-15 23:00:00,12.0,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 07:00:00,80.41621621621621,5.740054054054054,0.2332432432432432,Friday,0,1,144.0,1728.0,3,163.24951245164405,163.24951245164405
856,856,2022-04-16 07:20:00,43.37908333333333,41.799,55.478033333333336,66.38826666666667,2022-04-15 23:20:00,12.333333333333332,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 07:20:00,76.95767195767196,6.117195767195768,0.3197354497354497,Friday,0,1,152.1111111111111,1876.0370370370365,3,163.24951245164405,163.24951245164405
857,857,2022-04-16 07:40:00,45.4105,43.717666666666666,54.860200000000006,66.11374166666667,2022-04-15 23:40:00,12.666666666666668,15-04-2022,D(RUM&BA)SS,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,583.0,0.0367535554005238,2022-04-16 07:40:00,73.55851063829788,6.527872340425532,0.4471276595744681,Friday,0,1,160.44444444444449,2032.2962962962968,3,163.24951245164405,163.24951245164405
858,858,2022-04-16 19:00:00,44.74633333333333,43.5455,55.47945833333334,66.91463333333333,2022-04-16 11:00:00,0.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 19:00:00,51.82065217391305,4.515760869565217,0.0333152173913043,Saturday,0,1,0.0,0.0,1,54.41650415054802,54.41650415054802
859,859,2022-04-16 19:20:00,44.19675,42.98891666666666,54.15419166666666,65.37893333333334,2022-04-16 11:20:00,0.3333333333333339,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 19:20:00,55.36216216216216,4.642054054054054,0.0205945945945945,Saturday,0,1,0.11111111111111151,0.037037037037037236,1,54.41650415054802,54.41650415054802
860,860,2022-04-16 19:40:00,45.91316666666667,44.16483333333333,53.72291666666667,65.32460833333333,2022-04-16 11:40:00,0.6666666666666661,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 19:40:00,58.32967032967033,4.672087912087912,0.0303846153846153,Saturday,0,1,0.44444444444444364,0.2962962962962955,1,54.41650415054802,54.41650415054802
861,861,2022-04-16 20:00:00,46.094,44.355916666666666,54.36056666666666,65.91397500000001,2022-04-16 12:00:00,1.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 20:00:00,59.56593406593407,4.454065934065934,0.0673626373626373,Saturday,0,1,1.0,1.0,1,54.41650415054802,54.41650415054802
862,862,2022-04-16 20:20:00,47.92058333333333,46.516333333333336,56.12189166666667,67.48186666666668,2022-04-16 12:20:00,1.333333333333334,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 20:20:00,58.97826086956522,4.245760869565218,0.1927717391304347,Saturday,0,1,1.7777777777777795,2.3703703703703733,1,54.41650415054802,54.41650415054802
863,863,2022-04-16 20:40:00,44.916583333333335,43.584916666666665,54.126241666666665,65.52121666666667,2022-04-16 12:40:00,1.666666666666666,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 20:40:00,59.95652173913044,4.670326086956522,0.1997282608695652,Saturday,0,1,2.777777777777776,4.629629629629624,1,54.41650415054802,54.41650415054802
864,864,2022-04-16 21:00:00,43.80266666666667,42.692083333333336,53.777,65.06643333333334,2022-04-16 13:00:00,2.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 21:00:00,60.77717391304348,4.777934782608695,0.2500543478260869,Saturday,0,1,4.0,8.0,1,54.41650415054802,54.41650415054802
865,865,2022-04-16 21:20:00,43.82320534223706,42.77604340567613,54.05103505843072,65.32618530884808,2022-04-16 13:20:00,2.333333333333334,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 21:20:00,59.06043956043956,4.138846153846154,0.2325824175824175,Saturday,0,1,5.444444444444447,12.703703703703713,1,54.41650415054802,54.41650415054802
866,866,2022-04-16 21:40:00,44.020833333333336,42.84491666666667,54.204816666666666,65.47861666666667,2022-04-16 13:40:00,2.666666666666666,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 21:40:00,56.63586956521739,3.2585326086956523,0.2413586956521738,Saturday,0,1,7.111111111111108,18.96296296296295,1,54.41650415054802,54.41650415054802
867,867,2022-04-16 22:00:00,43.90183333333333,42.774,54.865325,66.21030833333333,2022-04-16 14:00:00,3.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 22:00:00,55.27624309392265,2.661546961325967,0.169171270718232,Saturday,0,1,9.0,27.0,1,54.41650415054802,54.41650415054802
868,868,2022-04-16 22:20:00,43.71216666666667,42.66625,54.89043333333333,66.00873333333332,2022-04-16 14:20:00,3.333333333333334,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 22:20:00,55.75675675675676,2.442918918918919,0.1307567567567567,Saturday,0,1,11.111111111111114,37.03703703703706,1,54.41650415054802,54.41650415054802
869,869,2022-04-16 22:40:00,43.089000000000006,42.0915,54.2561,65.44814166666667,2022-04-16 14:40:00,3.666666666666666,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 22:40:00,57.144385026737964,2.414438502673797,0.1439572192513369,Saturday,0,1,13.44444444444444,49.29629629629627,1,54.41650415054802,54.41650415054802
870,870,2022-04-16 23:00:00,43.11508333333333,41.78191666666667,54.7702,66.08496666666667,2022-04-16 15:00:00,4.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 23:00:00,59.53804347826087,2.584184782608696,0.0960326086956521,Saturday,0,1,16.0,64.0,1,54.41650415054802,54.41650415054802
871,871,2022-04-16 23:20:00,43.469166666666666,41.93716666666666,54.73055,66.29960833333334,2022-04-16 15:20:00,4.333333333333334,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 23:20:00,61.16304347826087,2.4946739130434783,0.08125,Saturday,0,1,18.777777777777782,81.37037037037041,1,54.41650415054802,54.41650415054802
872,872,2022-04-16 23:40:00,42.93591666666666,41.269000000000005,54.50340833333333,65.99740833333334,2022-04-16 15:40:00,4.666666666666666,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-16 23:40:00,62.1027027027027,2.230054054054054,0.071081081081081,Saturday,0,1,21.77777777777777,101.62962962962959,1,54.41650415054802,54.41650415054802
873,873,2022-04-17 00:00:00,43.191500000000005,41.474,54.489691666666666,65.82375833333333,2022-04-16 16:00:00,5.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 00:00:00,63.20540540540541,2.0245945945945945,0.0654054054054054,Saturday,0,1,25.0,125.0,1,54.41650415054802,54.41650415054802
874,874,2022-04-17 00:20:00,42.92083333333333,41.19416666666667,53.453525000000006,64.9675,2022-04-16 16:20:00,5.333333333333332,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 00:20:00,64.4945652173913,1.771086956521739,0.0433152173913043,Saturday,0,1,28.444444444444432,151.7037037037036,1,54.41650415054802,54.41650415054802
875,875,2022-04-17 00:40:00,44.338,42.422916666666666,53.797425,65.46870833333332,2022-04-16 16:40:00,5.666666666666668,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 00:40:00,65.2554347826087,1.4094565217391304,0.0303804347826086,Saturday,0,1,32.11111111111112,181.96296296296308,1,54.41650415054802,54.41650415054802
876,876,2022-04-17 01:00:00,43.68425,41.902,54.406308333333335,65.832725,2022-04-16 17:00:00,6.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 01:00:00,66.83152173913044,1.230869565217391,0.0372826086956521,Saturday,0,1,36.0,216.0,1,54.41650415054802,54.41650415054802
877,877,2022-04-17 01:20:00,42.66691666666667,41.08708333333333,53.960925,65.38498333333332,2022-04-16 17:20:00,6.333333333333332,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 01:20:00,68.35135135135135,1.040054054054054,0.0235135135135135,Saturday,0,1,40.11111111111109,254.0370370370369,1,54.41650415054802,54.41650415054802
878,878,2022-04-17 01:40:00,42.833416666666665,41.226416666666665,53.97896666666667,65.24729166666667,2022-04-16 17:40:00,6.666666666666668,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 01:40:00,70.20430107526882,0.9076344086021504,0.0048387096774193,Saturday,0,1,44.44444444444446,296.2962962962965,1,54.41650415054802,54.41650415054802
879,879,2022-04-17 02:00:00,42.3295,40.77441666666667,53.54659166666667,64.86,2022-04-16 18:00:00,7.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 02:00:00,71.80213903743315,0.678716577540107,0.0134224598930481,Saturday,0,1,49.0,343.0,1,54.41650415054802,54.41650415054802
880,880,2022-04-17 02:20:00,42.93375,41.285916666666665,53.97795,65.34280833333332,2022-04-16 18:20:00,7.333333333333332,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 02:20:00,72.62962962962963,0.4517989417989418,0.0078835978835978,Saturday,0,1,53.77777777777776,394.37037037037015,1,54.41650415054802,54.41650415054802
881,881,2022-04-17 02:40:00,41.699666666666666,40.425916666666666,54.149,65.14035833333332,2022-04-16 18:40:00,7.666666666666668,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 02:40:00,74.0,0.3993121693121693,0.0013227513227513,Saturday,0,1,58.77777777777779,450.62962962962985,1,54.41650415054802,54.41650415054802
882,882,2022-04-17 03:00:00,42.84258333333333,41.07625,54.08334166666667,65.27683333333333,2022-04-16 19:00:00,8.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 03:00:00,75.75806451612904,0.3401612903225807,0.0044623655913978,Saturday,0,1,64.0,512.0,1,54.41650415054802,54.41650415054802
883,883,2022-04-17 03:20:00,42.93891666666666,41.04416666666667,53.469575,64.7899,2022-04-16 19:20:00,8.333333333333332,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 03:20:00,77.43478260869566,0.2306521739130434,0.0018478260869565,Saturday,0,1,69.44444444444443,578.7037037037035,1,54.41650415054802,54.41650415054802
884,884,2022-04-17 03:40:00,42.26908333333333,40.410250000000005,53.06410833333334,64.47526666666667,2022-04-16 19:40:00,8.666666666666668,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 03:40:00,78.64171122994652,0.0265775401069518,0.011283422459893,Saturday,0,1,75.11111111111113,650.9629629629633,1,54.41650415054802,54.41650415054802
885,885,2022-04-17 04:00:00,42.22166666666666,40.20733333333334,53.08513333333334,64.560525,2022-04-16 20:00:00,9.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 04:00:00,78.95135135135135,-0.1926486486486486,0.0125945945945945,Saturday,0,1,81.0,729.0,1,54.41650415054802,54.41650415054802
886,886,2022-04-17 04:20:00,42.38725,40.4055,52.91163333333333,64.553775,2022-04-16 20:20:00,9.333333333333332,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 04:20:00,79.10215053763442,-0.3886021505376344,0.0016129032258064,Saturday,0,1,87.11111111111109,813.0370370370367,1,54.41650415054802,54.41650415054802
887,887,2022-04-17 04:40:00,41.82383333333333,39.7905,52.2826,64.01586666666667,2022-04-16 20:40:00,9.666666666666668,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 04:40:00,79.80978260869566,-0.4403260869565217,0.0004347826086956,Saturday,0,1,93.44444444444447,903.2962962962966,1,54.41650415054802,54.41650415054802
888,888,2022-04-17 05:00:00,41.35241666666667,39.37525,50.873775,62.683283333333335,2022-04-16 21:00:00,10.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 05:00:00,81.2127659574468,-0.4215957446808511,0.0002127659574468,Saturday,0,1,100.0,1000.0,1,54.41650415054802,54.41650415054802
889,889,2022-04-17 05:20:00,43.30275,41.376916666666666,52.07946666666667,63.89767500000001,2022-04-16 21:20:00,10.333333333333332,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 05:20:00,81.23936170212765,-0.4871276595744681,0.0026063829787234,Saturday,0,1,106.77777777777776,1103.37037037037,1,54.41650415054802,54.41650415054802
890,890,2022-04-17 05:40:00,41.50475,39.375,49.668,61.98249166666667,2022-04-16 21:40:00,10.666666666666668,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 05:40:00,79.43315508021391,-0.4536898395721925,0.0048128342245989,Saturday,0,1,113.7777777777778,1213.62962962963,1,54.41650415054802,54.41650415054802
891,891,2022-04-17 06:00:00,42.01233333333334,39.48558333333333,50.230066666666666,62.440850000000005,2022-04-16 22:00:00,11.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 06:00:00,73.80645161290323,-0.6146236559139785,0.0301612903225806,Saturday,0,1,121.0,1331.0,1,54.41650415054802,54.41650415054802
892,892,2022-04-17 06:20:00,46.38666666666666,44.042,53.247816666666665,65.05654166666667,2022-04-16 22:20:00,11.333333333333332,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 06:20:00,64.66120218579235,-0.9065573770491804,0.0483060109289617,Saturday,0,1,128.44444444444443,1455.7037037037032,1,54.41650415054802,54.41650415054802
893,893,2022-04-17 06:40:00,46.87583333333333,45.3835,55.446983333333336,67.07926666666667,2022-04-16 22:40:00,11.666666666666668,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 06:40:00,57.43715846994535,-0.8236612021857923,0.0807103825136612,Saturday,0,1,136.11111111111114,1587.9629629629635,1,54.41650415054802,54.41650415054802
894,894,2022-04-17 07:00:00,45.56183333333333,43.43233333333333,53.01475833333333,64.72795833333333,2022-04-16 23:00:00,12.0,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 07:00:00,51.88172043010753,-0.8474731182795698,0.1823118279569892,Saturday,0,1,144.0,1728.0,1,54.41650415054802,54.41650415054802
895,895,2022-04-17 07:20:00,44.71225,43.27183333333333,53.28531666666667,64.87270833333334,2022-04-16 23:20:00,12.333333333333332,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 07:20:00,48.08510638297872,-0.6489893617021276,0.2429787234042553,Saturday,0,1,152.1111111111111,1876.0370370370365,1,54.41650415054802,54.41650415054802
896,896,2022-04-17 07:40:00,43.13791666666667,41.66041666666667,52.418625,63.83906666666667,2022-04-16 23:40:00,12.666666666666668,16-04-2022,OPTIONS invites STEVE SLIGHT & NAETHAN,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,83.0,0.0367535554005238,2022-04-17 07:40:00,46.08602150537634,-0.2051075268817204,0.3153763440860215,Saturday,0,1,160.44444444444449,2032.2962962962968,1,54.41650415054802,54.41650415054802
897,897,2022-04-17 19:00:00,42.95883333333333,41.33683333333333,52.27738333333333,63.76170833333334,2022-04-17 11:00:00,0.0,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 19:00:00,40.27956989247312,2.870913978494624,0.0968279569892473,Sunday,0,1,0.0,0.0,2,108.83300830109604,108.83300830109604
898,898,2022-04-17 19:20:00,44.4065,42.57066666666667,53.2535,64.82624166666668,2022-04-17 11:20:00,0.3333333333333339,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 19:20:00,41.13903743315508,2.405187165775401,0.0996791443850267,Sunday,0,1,0.11111111111111151,0.037037037037037236,2,108.83300830109604,108.83300830109604
899,899,2022-04-17 19:40:00,45.41291666666667,43.48066666666667,53.468375,65.07854166666667,2022-04-17 11:40:00,0.6666666666666661,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 19:40:00,41.03783783783784,1.786,0.132054054054054,Sunday,0,1,0.44444444444444364,0.2962962962962955,2,108.83300830109604,108.83300830109604
900,900,2022-04-17 20:00:00,44.525,42.77741666666667,52.73630833333333,64.26068333333333,2022-04-17 12:00:00,1.0,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 20:00:00,40.12021857923497,1.1253005464480874,0.1548633879781421,Sunday,0,1,1.0,1.0,2,108.83300830109604,108.83300830109604
901,901,2022-04-17 20:20:00,42.69908333333333,41.397416666666665,52.34605,63.803875,2022-04-17 12:20:00,1.333333333333334,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 20:20:00,39.832432432432434,0.7916216216216215,0.1803783783783783,Sunday,0,1,1.7777777777777795,2.3703703703703733,2,108.83300830109604,108.83300830109604
902,902,2022-04-17 20:40:00,41.70408333333334,40.41191666666667,52.059025,63.38088333333333,2022-04-17 12:40:00,1.666666666666666,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 20:40:00,40.42553191489362,0.8042553191489361,0.2253723404255319,Sunday,0,1,2.777777777777776,4.629629629629624,2,108.83300830109604,108.83300830109604
903,903,2022-04-17 21:00:00,42.76925,41.399166666666666,53.427600000000005,64.72631666666666,2022-04-17 13:00:00,2.0,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 21:00:00,42.31016042780749,1.1201604278074866,0.233475935828877,Sunday,0,1,4.0,8.0,2,108.83300830109604,108.83300830109604
904,904,2022-04-17 21:20:00,42.99183333333333,41.81391666666666,53.87129166666667,65.08713333333333,2022-04-17 13:20:00,2.333333333333334,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 21:20:00,45.1283422459893,1.5832620320855617,0.1856684491978609,Sunday,0,1,5.444444444444447,12.703703703703713,2,108.83300830109604,108.83300830109604
905,905,2022-04-17 21:40:00,42.38466666666667,41.25758333333333,54.006033333333335,65.2191,2022-04-17 13:40:00,2.666666666666666,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 21:40:00,48.13829787234042,1.8700531914893617,0.1411170212765957,Sunday,0,1,7.111111111111108,18.96296296296295,2,108.83300830109604,108.83300830109604
906,906,2022-04-17 22:00:00,41.38466666666667,40.16166666666667,52.72205833333334,64.02984166666667,2022-04-17 14:00:00,3.0,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 22:00:00,50.74866310160428,1.9657754010695188,0.1055614973262032,Sunday,0,1,9.0,27.0,2,108.83300830109604,108.83300830109604
907,907,2022-04-17 22:20:00,41.19066666666667,40.139,52.23871666666667,63.55923333333333,2022-04-17 14:20:00,3.333333333333334,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 22:20:00,52.94652406417112,1.979465240641712,0.0806417112299465,Sunday,0,1,11.111111111111114,37.03703703703706,2,108.83300830109604,108.83300830109604
908,908,2022-04-17 22:40:00,40.9225,39.77966666666666,52.81774166666667,64.0034,2022-04-17 14:40:00,3.666666666666666,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 22:40:00,55.4331550802139,2.07475935828877,0.0450802139037433,Sunday,0,1,13.44444444444444,49.29629629629627,2,108.83300830109604,108.83300830109604
909,909,2022-04-17 23:00:00,42.63591666666667,41.02125,53.569075,65.222625,2022-04-17 15:00:00,4.0,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 23:00:00,57.67741935483871,2.0708602150537634,0.0412903225806451,Sunday,0,1,16.0,64.0,2,108.83300830109604,108.83300830109604
910,910,2022-04-17 23:20:00,42.85883333333333,41.31908333333333,54.63906666666667,65.930025,2022-04-17 15:20:00,4.333333333333334,17-04-2022,ALLONE - HIVEMIND,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,197.0,0.0367535554005238,2022-04-17 23:20:00,59.497297297297294,1.9597297297297296,0.0362162162162162,Sunday,0,1,18.777777777777782,81.37037037037041,2,108.83300830109604,108.83300830109604
