,Unnamed: 0,result_timestamp,lamax,laeq,lceq,lcpeak,night_scale,night_hour,Date,Event_name,Address,Event_type,Weight_Event_Type,Organizer,Respondents,Distance,DATEUTC,LC_HUMIDITY,LC_DWPTEMP,LC_WINDSPEED,weekday,Holiday,downseason,night_hour_sq,night_hour_cu,Weight_respondent,Event_Score_x,Total_Event_Score
5029,5029,2022-04-01 05:00:00,53.01233333333334,50.70558333333333,59.656016666666666,71.91590833333333,2022-03-31 21:00:00,10.0,31-03-2022,DISNEY FAC,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,65.0,0.3159822255875952,2022-04-01 05:00:00,93.74603174603176,-0.0559788359788359,0.4548677248677248,Thursday,0,0,100.0,1000.0,1,6.329469944965524,23.127851532500436
5030,5030,2022-04-01 05:00:00,53.01233333333334,50.70558333333333,59.656016666666666,71.91590833333333,2022-03-31 21:00:00,10.0,31-03-2022,London Calling 7 Years Anniversary - Leuven,"Kerkstraat 6, Leuven",Party,2.0,Rumba,445.0,21.420828633741035,2022-04-01 05:00:00,93.74603174603176,-0.0559788359788359,0.4548677248677248,Thursday,0,0,100.0,1000.0,3,0.28010120908904035,23.127851532500436
5031,5031,2022-04-01 05:20:00,53.20333333333333,50.89375,59.309583333333336,71.63300833333334,2022-03-31 21:20:00,10.333333333333332,31-03-2022,House der rechten,"Tiensestraat 53, Leuven",Party_Student,3.0,HDR,237.0,0.5448509041984653,2022-04-01 05:20:00,93.63101604278074,-0.1020855614973262,0.4825668449197861,Thursday,0,0,106.77777777777776,1103.37037037037,3,16.518280378445873,23.127851532500436
5032,5032,2022-04-01 05:20:00,53.20333333333333,50.89375,59.309583333333336,71.63300833333334,2022-03-31 21:20:00,10.333333333333332,31-03-2022,DISNEY FAC,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,65.0,0.3159822255875952,2022-04-01 05:20:00,93.63101604278074,-0.1020855614973262,0.4825668449197861,Thursday,0,0,106.77777777777776,1103.37037037037,1,6.329469944965524,23.127851532500436
5033,5033,2022-04-01 05:20:00,53.20333333333333,50.89375,59.309583333333336,71.63300833333334,2022-03-31 21:20:00,10.333333333333332,31-03-2022,London Calling 7 Years Anniversary - Leuven,"Kerkstraat 6, Leuven",Party,2.0,Rumba,445.0,21.420828633741035,2022-04-01 05:20:00,93.63101604278074,-0.1020855614973262,0.4825668449197861,Thursday,0,0,106.77777777777776,1103.37037037037,3,0.28010120908904035,23.127851532500436
5034,5034,2022-04-01 05:40:00,51.22741666666667,49.220416666666665,58.56474166666667,70.48883333333333,2022-03-31 21:40:00,10.666666666666668,31-03-2022,House der rechten,"Tiensestraat 53, Leuven",Party_Student,3.0,HDR,237.0,0.5448509041984653,2022-04-01 05:40:00,93.3015873015873,-0.1505291005291005,0.531957671957672,Thursday,0,0,113.7777777777778,1213.62962962963,3,16.518280378445873,23.127851532500436
5035,5035,2022-04-01 05:40:00,51.22741666666667,49.220416666666665,58.56474166666667,70.48883333333333,2022-03-31 21:40:00,10.666666666666668,31-03-2022,DISNEY FAC,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,65.0,0.3159822255875952,2022-04-01 05:40:00,93.3015873015873,-0.1505291005291005,0.531957671957672,Thursday,0,0,113.7777777777778,1213.62962962963,1,6.329469944965524,23.127851532500436
5036,5036,2022-04-01 05:40:00,51.22741666666667,49.220416666666665,58.56474166666667,70.48883333333333,2022-03-31 21:40:00,10.666666666666668,31-03-2022,London Calling 7 Years Anniversary - Leuven,"Kerkstraat 6, Leuven",Party,2.0,Rumba,445.0,21.420828633741035,2022-04-01 05:40:00,93.3015873015873,-0.1505291005291005,0.531957671957672,Thursday,0,0,113.7777777777778,1213.62962962963,3,0.28010120908904035,23.127851532500436
5037,5037,2022-04-01 06:00:00,54.32966666666667,52.483916666666666,61.60981666666667,73.44080833333334,2022-03-31 22:00:00,11.0,31-03-2022,House der rechten,"Tiensestraat 53, Leuven",Party_Student,3.0,HDR,237.0,0.5448509041984653,2022-04-01 06:00:00,93.16315789473684,-0.170578947368421,0.549,Thursday,0,0,121.0,1331.0,3,16.518280378445873,23.127851532500436
5038,5038,2022-04-01 06:00:00,54.32966666666667,52.483916666666666,61.60981666666667,73.44080833333334,2022-03-31 22:00:00,11.0,31-03-2022,DISNEY FAC,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,65.0,0.3159822255875952,2022-04-01 06:00:00,93.16315789473684,-0.170578947368421,0.549,Thursday,0,0,121.0,1331.0,1,6.329469944965524,23.127851532500436
