,result_timestamp,lamax,laeq,lceq,lcpeak,night_scale,night_hour,Date,weekday,Holiday,downseason,night_hour_sq,night_hour_cu
0,2022-02-28 19:00:00,55.13333333333333,53.29166666666666,60.155,73.14833333333333,2022-02-28 11:00:00,0.0,28-02-2022,Monday,0,0,0.0,0.0
1,2022-02-28 19:20:00,60.35,58.81666666666666,67.42,79.12,2022-02-28 11:20:00,0.3333333333333339,28-02-2022,Monday,0,0,0.11111111111111151,0.037037037037037236
2,2022-02-28 19:40:00,59.88333333333333,58.95,66.25666666666667,77.66666666666667,2022-02-28 11:40:00,0.6666666666666661,28-02-2022,Monday,0,0,0.44444444444444364,0.2962962962962955
3,2022-02-28 20:00:00,58.68333333333334,57.86666666666667,62.335,73.99333333333334,2022-02-28 12:00:00,1.0,28-02-2022,Monday,0,0,1.0,1.0
4,2022-02-28 20:20:00,58.3,56.48333333333333,64.7075,77.53,2022-02-28 12:20:00,1.333333333333334,28-02-2022,Monday,0,0,1.7777777777777795,2.3703703703703733
5,2022-02-28 20:40:00,65.03333333333333,64.0,67.79,80.00500000000001,2022-02-28 12:40:00,1.666666666666666,28-02-2022,Monday,0,0,2.777777777777776,4.629629629629624
6,2022-02-28 21:00:00,60.083333333333336,58.9,64.135,75.54666666666667,2022-02-28 13:00:00,2.0,28-02-2022,Monday,0,0,4.0,8.0
7,2022-02-28 21:20:00,55.38333333333333,54.11666666666667,62.15,73.09333333333333,2022-02-28 13:20:00,2.333333333333334,28-02-2022,Monday,0,0,5.444444444444447,12.703703703703713
8,2022-02-28 21:40:00,51.15,49.23333333333333,56.70166666666666,70.10833333333333,2022-02-28 13:40:00,2.666666666666666,28-02-2022,Monday,0,0,7.111111111111108,18.96296296296295
9,2022-02-28 22:00:00,49.525,47.78333333333333,59.675,71.78416666666666,2022-02-28 14:00:00,3.0,28-02-2022,Monday,0,0,9.0,27.0
10,2022-02-28 22:20:00,54.34666666666666,52.59777777777778,58.51511111111111,70.95333333333333,2022-02-28 14:20:00,3.333333333333334,28-02-2022,Monday,0,0,11.111111111111114,37.03703703703706
11,2022-02-28 22:40:00,52.35696517412935,50.242205638474296,57.71477611940299,70.26317578772803,2022-02-28 14:40:00,3.666666666666666,28-02-2022,Monday,0,0,13.44444444444444,49.29629629629627
12,2022-02-28 23:00:00,50.025290215588726,47.90514096185738,55.809684908789386,68.35300995024875,2022-02-28 15:00:00,4.0,28-02-2022,Monday,0,0,16.0,64.0
13,2022-02-28 23:20:00,53.642916666666665,51.37275,58.01064166666667,70.82001666666667,2022-02-28 15:20:00,4.333333333333334,28-02-2022,Monday,0,0,18.777777777777782,81.37037037037041
14,2022-02-28 23:40:00,52.10583819849875,49.91968306922435,57.1947789824854,69.77361134278566,2022-02-28 15:40:00,4.666666666666666,28-02-2022,Monday,0,0,21.77777777777777,101.62962962962959
15,2022-03-01 00:00:00,53.16808333333333,50.559916666666666,56.439275,69.58993333333333,2022-02-28 16:00:00,5.0,28-02-2022,Monday,0,0,25.0,125.0
16,2022-03-01 00:20:00,55.9475,53.175250000000005,59.322700000000005,72.08303333333333,2022-02-28 16:20:00,5.333333333333332,28-02-2022,Monday,0,0,28.444444444444432,151.7037037037036
17,2022-03-01 00:40:00,53.46325,50.99608333333334,57.27625833333333,70.06995833333333,2022-02-28 16:40:00,5.666666666666668,28-02-2022,Monday,0,0,32.11111111111112,181.96296296296308
18,2022-03-01 01:00:00,54.92025,52.36258333333333,58.01160833333333,70.849975,2022-02-28 17:00:00,6.0,28-02-2022,Monday,0,0,36.0,216.0
19,2022-03-01 01:20:00,54.3085,51.67616666666667,57.829591666666666,70.76595,2022-02-28 17:20:00,6.333333333333332,28-02-2022,Monday,0,0,40.11111111111109,254.0370370370369
20,2022-03-01 01:40:00,51.85233333333333,49.62175,56.50401666666667,69.05900833333334,2022-02-28 17:40:00,6.666666666666668,28-02-2022,Monday,0,0,44.44444444444446,296.2962962962965
21,2022-03-01 02:00:00,52.110166666666665,49.634,56.47774166666666,69.10076666666667,2022-02-28 18:00:00,7.0,28-02-2022,Monday,0,0,49.0,343.0
22,2022-03-01 02:20:00,50.09808333333333,47.770833333333336,55.05821666666667,67.51371666666667,2022-02-28 18:20:00,7.333333333333332,28-02-2022,Monday,0,0,53.77777777777776,394.37037037037015
23,2022-03-01 02:40:00,50.87908333333333,48.33625,56.61675,69.01825833333334,2022-02-28 18:40:00,7.666666666666668,28-02-2022,Monday,0,0,58.77777777777779,450.62962962962985
24,2022-03-01 03:00:00,51.15633333333333,48.616083333333336,55.54380833333334,68.11381666666666,2022-02-28 19:00:00,8.0,28-02-2022,Monday,0,0,64.0,512.0
25,2022-03-01 03:20:00,49.44475,47.34283333333333,55.91745,68.089125,2022-02-28 19:20:00,8.333333333333332,28-02-2022,Monday,0,0,69.44444444444443,578.7037037037035
26,2022-03-01 03:40:00,54.24075,51.39275,57.720725,70.59214166666668,2022-02-28 19:40:00,8.666666666666668,28-02-2022,Monday,0,0,75.11111111111113,650.9629629629633
27,2022-03-01 04:00:00,48.099916666666665,45.843916666666665,53.868675,66.36736666666667,2022-02-28 20:00:00,9.0,28-02-2022,Monday,0,0,81.0,729.0
28,2022-03-01 04:20:00,47.75316666666667,45.375166666666665,53.25849166666667,66.0156,2022-02-28 20:20:00,9.333333333333332,28-02-2022,Monday,0,0,87.11111111111109,813.0370370370367
29,2022-03-01 04:40:00,46.0085,43.21091666666666,51.86918333333333,64.97135,2022-02-28 20:40:00,9.666666666666668,28-02-2022,Monday,0,0,93.44444444444447,903.2962962962966
30,2022-03-01 05:00:00,49.337833333333336,46.41591666666667,54.343875,67.30503333333333,2022-02-28 21:00:00,10.0,28-02-2022,Monday,0,0,100.0,1000.0
31,2022-03-01 05:20:00,43.914,41.7025,53.30070833333333,65.61554166666666,2022-02-28 21:20:00,10.333333333333332,28-02-2022,Monday,0,0,106.77777777777776,1103.37037037037
32,2022-03-01 05:40:00,46.7185,44.45933333333333,54.586650000000006,66.90886666666667,2022-02-28 21:40:00,10.666666666666668,28-02-2022,Monday,0,0,113.7777777777778,1213.62962962963
33,2022-03-01 06:00:00,49.72825,47.3515,57.63523333333333,69.68569166666667,2022-02-28 22:00:00,11.0,28-02-2022,Monday,0,0,121.0,1331.0
34,2022-03-01 06:20:00,47.52316666666667,45.80475,58.06078333333333,69.46589166666668,2022-02-28 22:20:00,11.333333333333332,28-02-2022,Monday,0,0,128.44444444444443,1455.7037037037032
35,2022-03-01 06:40:00,50.006083333333336,48.422,61.11172500000001,72.18424166666667,2022-02-28 22:40:00,11.666666666666668,28-02-2022,Monday,0,0,136.11111111111114,1587.9629629629635
36,2022-03-01 07:00:00,51.81308333333333,50.1085,62.13977499999999,73.45495,2022-02-28 23:00:00,12.0,28-02-2022,Monday,0,0,144.0,1728.0
37,2022-03-01 07:20:00,51.46175,49.90416666666667,60.76005,72.405625,2022-02-28 23:20:00,12.333333333333332,28-02-2022,Monday,0,0,152.1111111111111,1876.0370370370365
38,2022-03-01 07:40:00,54.30975,52.83925,64.247,75.49000833333334,2022-02-28 23:40:00,12.666666666666668,28-02-2022,Monday,0,0,160.44444444444449,2032.2962962962968
39,2022-03-01 19:00:00,57.15991666666666,55.52516666666666,64.07640833333333,75.88901666666668,2022-03-01 11:00:00,0.0,01-03-2022,Tuesday,0,0,0.0,0.0
40,2022-03-01 19:20:00,55.45074999999999,53.58058333333333,62.40526666666667,74.50509166666667,2022-03-01 11:20:00,0.3333333333333339,01-03-2022,Tuesday,0,0,0.11111111111111151,0.037037037037037236
41,2022-03-01 19:40:00,56.474833333333336,54.707833333333326,64.17693333333334,75.794425,2022-03-01 11:40:00,0.6666666666666661,01-03-2022,Tuesday,0,0,0.44444444444444364,0.2962962962962955
42,2022-03-01 20:00:00,57.873000000000005,56.14425000000001,66.31338333333333,77.73264166666667,2022-03-01 12:00:00,1.0,01-03-2022,Tuesday,0,0,1.0,1.0
43,2022-03-01 20:20:00,57.95525,56.16458333333333,64.67023333333333,76.57638333333334,2022-03-01 12:20:00,1.333333333333334,01-03-2022,Tuesday,0,0,1.7777777777777795,2.3703703703703733
44,2022-03-01 20:40:00,54.45216666666666,52.525,60.31415,72.51363333333333,2022-03-01 12:40:00,1.666666666666666,01-03-2022,Tuesday,0,0,2.777777777777776,4.629629629629624
45,2022-03-01 21:00:00,54.70883333333334,52.62,60.68139166666666,72.96425833333333,2022-03-01 13:00:00,2.0,01-03-2022,Tuesday,0,0,4.0,8.0
46,2022-03-01 21:20:00,53.90983333333334,51.845,61.13044166666666,72.87494166666666,2022-03-01 13:20:00,2.333333333333334,01-03-2022,Tuesday,0,0,5.444444444444447,12.703703703703713
47,2022-03-01 21:40:00,53.89383333333333,51.907833333333336,60.26719166666667,72.40623333333333,2022-03-01 13:40:00,2.666666666666666,01-03-2022,Tuesday,0,0,7.111111111111108,18.96296296296295
48,2022-03-01 22:00:00,55.496,53.48325,62.06805833333333,74.1015,2022-03-01 14:00:00,3.0,01-03-2022,Tuesday,0,0,9.0,27.0
49,2022-03-01 22:20:00,54.19816666666667,51.92516666666666,58.67223333333333,71.40903333333333,2022-03-01 14:20:00,3.333333333333334,01-03-2022,Tuesday,0,0,11.111111111111114,37.03703703703706
50,2022-03-01 22:40:00,54.3265,51.92308333333333,57.750375,70.68044166666667,2022-03-01 14:40:00,3.666666666666666,01-03-2022,Tuesday,0,0,13.44444444444444,49.29629629629627
51,2022-03-01 23:00:00,55.22391666666667,52.89075,59.87203333333333,72.490825,2022-03-01 15:00:00,4.0,01-03-2022,Tuesday,0,0,16.0,64.0
52,2022-03-01 23:20:00,52.94991666666667,50.44725,56.7452,69.76805833333333,2022-03-01 15:20:00,4.333333333333334,01-03-2022,Tuesday,0,0,18.777777777777782,81.37037037037041
53,2022-03-01 23:40:00,55.80016666666666,53.32,58.74443333333334,71.81000833333333,2022-03-01 15:40:00,4.666666666666666,01-03-2022,Tuesday,0,0,21.77777777777777,101.62962962962959
54,2022-03-02 00:00:00,54.93241666666666,52.233,57.66149166666666,70.8463,2022-03-01 16:00:00,5.0,01-03-2022,Tuesday,0,0,25.0,125.0
55,2022-03-02 00:20:00,56.94116666666666,54.23891666666666,58.85374166666667,71.97234166666667,2022-03-01 16:20:00,5.333333333333332,01-03-2022,Tuesday,0,0,28.444444444444432,151.7037037037036
56,2022-03-02 00:40:00,56.0125,53.54291666666666,59.37316666666667,72.11845,2022-03-01 16:40:00,5.666666666666668,01-03-2022,Tuesday,0,0,32.11111111111112,181.96296296296308
57,2022-03-02 01:00:00,56.6655,53.97,59.15870833333333,72.06124166666667,2022-03-01 17:00:00,6.0,01-03-2022,Tuesday,0,0,36.0,216.0
58,2022-03-02 01:20:00,56.13758333333334,53.48325,58.91529166666667,71.76089166666667,2022-03-01 17:20:00,6.333333333333332,01-03-2022,Tuesday,0,0,40.11111111111109,254.0370370370369
59,2022-03-02 01:40:00,55.34458333333333,52.68825,58.09091666666667,71.06984166666666,2022-03-01 17:40:00,6.666666666666668,01-03-2022,Tuesday,0,0,44.44444444444446,296.2962962962965
60,2022-03-02 02:00:00,56.67633333333334,53.79025,58.505958333333325,71.54734166666667,2022-03-01 18:00:00,7.0,01-03-2022,Tuesday,0,0,49.0,343.0
61,2022-03-02 02:20:00,53.119416666666666,50.376,56.40968333333333,69.2772,2022-03-01 18:20:00,7.333333333333332,01-03-2022,Tuesday,0,0,53.77777777777776,394.37037037037015
62,2022-03-02 02:40:00,54.17483333333334,51.522,57.041283333333325,69.897275,2022-03-01 18:40:00,7.666666666666668,01-03-2022,Tuesday,0,0,58.77777777777779,450.62962962962985
63,2022-03-02 03:00:00,52.49283333333334,49.772083333333335,56.02876666666667,68.89198333333334,2022-03-01 19:00:00,8.0,01-03-2022,Tuesday,0,0,64.0,512.0
64,2022-03-02 03:20:00,52.92241666666667,50.19616666666667,56.49846666666667,69.29695,2022-03-01 19:20:00,8.333333333333332,01-03-2022,Tuesday,0,0,69.44444444444443,578.7037037037035
65,2022-03-02 03:40:00,52.101501251042535,49.36688907422853,55.85636363636363,68.83838198498749,2022-03-01 19:40:00,8.666666666666668,01-03-2022,Tuesday,0,0,75.11111111111113,650.9629629629633
66,2022-03-02 04:00:00,53.779916666666665,50.85775,56.62526666666668,69.76207500000001,2022-03-01 20:00:00,9.0,01-03-2022,Tuesday,0,0,81.0,729.0
67,2022-03-02 04:20:00,51.08325,48.14475,55.13676666666666,68.203425,2022-03-01 20:20:00,9.333333333333332,01-03-2022,Tuesday,0,0,87.11111111111109,813.0370370370367
68,2022-03-02 04:40:00,51.41341666666666,48.71375,55.959900000000005,68.63123333333333,2022-03-01 20:40:00,9.666666666666668,01-03-2022,Tuesday,0,0,93.44444444444447,903.2962962962966
69,2022-03-02 05:00:00,49.24366666666667,46.42116666666666,54.08123333333334,66.87675,2022-03-01 21:00:00,10.0,01-03-2022,Tuesday,0,0,100.0,1000.0
70,2022-03-02 05:20:00,47.31483333333333,44.57383333333333,53.457233333333335,66.15078333333334,2022-03-01 21:20:00,10.333333333333332,01-03-2022,Tuesday,0,0,106.77777777777776,1103.37037037037
71,2022-03-02 05:40:00,48.541,46.154833333333336,55.85104166666667,67.90493333333333,2022-03-01 21:40:00,10.666666666666668,01-03-2022,Tuesday,0,0,113.7777777777778,1213.62962962963
72,2022-03-02 06:00:00,46.20025,44.251916666666666,55.934808333333336,67.54794166666666,2022-03-01 22:00:00,11.0,01-03-2022,Tuesday,0,0,121.0,1331.0
73,2022-03-02 06:20:00,51.0095,48.87016666666666,59.837050000000005,71.39246666666668,2022-03-01 22:20:00,11.333333333333332,01-03-2022,Tuesday,0,0,128.44444444444443,1455.7037037037032
74,2022-03-02 06:40:00,50.84366666666667,49.094,61.305675,72.3383,2022-03-01 22:40:00,11.666666666666668,01-03-2022,Tuesday,0,0,136.11111111111114,1587.9629629629635
75,2022-03-02 07:00:00,50.794,49.14308333333333,61.491150000000005,72.713025,2022-03-01 23:00:00,12.0,01-03-2022,Tuesday,0,0,144.0,1728.0
76,2022-03-02 07:20:00,53.08716666666667,51.36258333333333,63.53698333333334,74.70577499999999,2022-03-01 23:20:00,12.333333333333332,01-03-2022,Tuesday,0,0,152.1111111111111,1876.0370370370365
77,2022-03-02 07:40:00,56.78025,55.50841666666667,67.994725,78.6294,2022-03-01 23:40:00,12.666666666666668,01-03-2022,Tuesday,0,0,160.44444444444449,2032.2962962962968
78,2022-03-02 19:00:00,57.70683333333333,55.76466666666667,64.60280833333333,76.48695,2022-03-02 11:00:00,0.0,02-03-2022,Wednesday,0,0,0.0,0.0
79,2022-03-02 19:20:00,57.1185,55.13608333333334,63.93345833333333,76.03985833333333,2022-03-02 11:20:00,0.3333333333333339,02-03-2022,Wednesday,0,0,0.11111111111111151,0.037037037037037236
80,2022-03-02 19:40:00,56.93025,54.99716666666667,62.3014,74.56977499999999,2022-03-02 11:40:00,0.6666666666666661,02-03-2022,Wednesday,0,0,0.44444444444444364,0.2962962962962955
81,2022-03-02 20:00:00,56.88658333333333,55.00258333333334,63.60655833333333,75.63805833333333,2022-03-02 12:00:00,1.0,02-03-2022,Wednesday,0,0,1.0,1.0
82,2022-03-02 20:20:00,55.8685,53.96033333333333,62.1221,74.29205833333333,2022-03-02 12:20:00,1.333333333333334,02-03-2022,Wednesday,0,0,1.7777777777777795,2.3703703703703733
83,2022-03-02 20:40:00,54.76608333333333,52.69925,60.542683333333336,72.83606666666667,2022-03-02 12:40:00,1.666666666666666,02-03-2022,Wednesday,0,0,2.777777777777776,4.629629629629624
84,2022-03-02 21:00:00,55.9645,53.68425,60.86524166666666,73.29156666666667,2022-03-02 13:00:00,2.0,02-03-2022,Wednesday,0,0,4.0,8.0
85,2022-03-02 21:20:00,53.75075,51.76041666666666,59.89011666666666,72.19609166666666,2022-03-02 13:20:00,2.333333333333334,02-03-2022,Wednesday,0,0,5.444444444444447,12.703703703703713
86,2022-03-02 21:40:00,54.24733333333334,52.13158333333333,59.171925,71.65905,2022-03-02 13:40:00,2.666666666666666,02-03-2022,Wednesday,0,0,7.111111111111108,18.96296296296295
87,2022-03-02 22:00:00,55.25691666666667,53.13375,60.90305833333333,73.21549166666667,2022-03-02 14:00:00,3.0,02-03-2022,Wednesday,0,0,9.0,27.0
88,2022-03-02 22:20:00,54.96491666666666,52.841,60.78409166666667,72.89729166666666,2022-03-02 14:20:00,3.333333333333334,02-03-2022,Wednesday,0,0,11.111111111111114,37.03703703703706
89,2022-03-02 22:40:00,56.47183333333333,54.27075,61.67235000000001,74.050125,2022-03-02 14:40:00,3.666666666666666,02-03-2022,Wednesday,0,0,13.44444444444444,49.29629629629627
90,2022-03-02 23:00:00,55.84116666666666,53.3915,59.68269166666666,72.369325,2022-03-02 15:00:00,4.0,02-03-2022,Wednesday,0,0,16.0,64.0
91,2022-03-02 23:20:00,55.51425,53.07391666666666,59.13952499999999,71.95595,2022-03-02 15:20:00,4.333333333333334,02-03-2022,Wednesday,0,0,18.777777777777782,81.37037037037041
92,2022-03-02 23:40:00,56.024,53.4275,58.89274166666666,71.94911666666667,2022-03-02 15:40:00,4.666666666666666,02-03-2022,Wednesday,0,0,21.77777777777777,101.62962962962959
93,2022-03-03 00:00:00,55.82183333333333,53.1775,58.52461666666666,71.63970833333333,2022-03-02 16:00:00,5.0,02-03-2022,Wednesday,0,0,25.0,125.0
94,2022-03-03 00:20:00,57.72075,55.01975,60.29895833333333,73.286225,2022-03-02 16:20:00,5.333333333333332,02-03-2022,Wednesday,0,0,28.444444444444432,151.7037037037036
95,2022-03-03 00:40:00,56.57991666666666,54.22183333333333,59.5149,72.22543333333334,2022-03-02 16:40:00,5.666666666666668,02-03-2022,Wednesday,0,0,32.11111111111112,181.96296296296308
96,2022-03-03 01:00:00,57.57775,54.924166666666665,60.344233333333335,73.0622,2022-03-02 17:00:00,6.0,02-03-2022,Wednesday,0,0,36.0,216.0
97,2022-03-03 01:20:00,57.985083333333336,55.24,60.11430833333333,73.13419166666667,2022-03-02 17:20:00,6.333333333333332,02-03-2022,Wednesday,0,0,40.11111111111109,254.0370370370369
98,2022-03-03 01:40:00,56.51708333333333,53.9435,60.447533333333325,72.89168333333333,2022-03-02 17:40:00,6.666666666666668,02-03-2022,Wednesday,0,0,44.44444444444446,296.2962962962965
99,2022-03-03 02:00:00,57.59708333333333,55.15566666666667,62.796058333333335,74.56354166666667,2022-03-02 18:00:00,7.0,02-03-2022,Wednesday,0,0,49.0,343.0
100,2022-03-03 02:20:00,55.4135,53.23425,61.57884166666667,73.23094999999999,2022-03-02 18:20:00,7.333333333333332,02-03-2022,Wednesday,0,0,53.77777777777776,394.37037037037015
101,2022-03-03 02:40:00,54.1645,51.86983333333333,59.701391666666666,71.66495833333333,2022-03-02 18:40:00,7.666666666666668,02-03-2022,Wednesday,0,0,58.77777777777779,450.62962962962985
102,2022-03-03 03:00:00,52.10441666666667,49.55825,56.405800000000006,69.04418333333334,2022-03-02 19:00:00,8.0,02-03-2022,Wednesday,0,0,64.0,512.0
103,2022-03-03 03:20:00,54.30558333333333,51.80058333333333,58.39637499999999,70.84870833333333,2022-03-02 19:20:00,8.333333333333332,02-03-2022,Wednesday,0,0,69.44444444444443,578.7037037037035
104,2022-03-03 03:40:00,53.7445,51.07408333333333,57.8712,70.339075,2022-03-02 19:40:00,8.666666666666668,02-03-2022,Wednesday,0,0,75.11111111111113,650.9629629629633
105,2022-03-03 04:00:00,52.220083333333335,49.684916666666666,57.30000833333333,69.807775,2022-03-02 20:00:00,9.0,02-03-2022,Wednesday,0,0,81.0,729.0
106,2022-03-03 04:20:00,50.50008333333333,47.85358333333333,55.4288,68.00403333333333,2022-03-02 20:20:00,9.333333333333332,02-03-2022,Wednesday,0,0,87.11111111111109,813.0370370370367
107,2022-03-03 04:40:00,52.06316666666667,49.187000000000005,55.87993333333333,68.663725,2022-03-02 20:40:00,9.666666666666668,02-03-2022,Wednesday,0,0,93.44444444444447,903.2962962962966
108,2022-03-03 05:00:00,46.19858333333334,43.79191666666667,53.707225,65.93048333333333,2022-03-02 21:00:00,10.0,02-03-2022,Wednesday,0,0,100.0,1000.0
109,2022-03-03 05:20:00,50.217083333333335,47.410916666666665,55.37720833333333,67.96658333333333,2022-03-02 21:20:00,10.333333333333332,02-03-2022,Wednesday,0,0,106.77777777777776,1103.37037037037
110,2022-03-03 05:40:00,48.203,45.7915,55.63268333333333,67.86044166666666,2022-03-02 21:40:00,10.666666666666668,02-03-2022,Wednesday,0,0,113.7777777777778,1213.62962962963
111,2022-03-03 06:00:00,50.04616666666666,47.91125,58.67648333333333,70.27414166666667,2022-03-02 22:00:00,11.0,02-03-2022,Wednesday,0,0,121.0,1331.0
112,2022-03-03 06:20:00,48.443666666666665,46.83683333333333,59.40079166666666,70.59513333333334,2022-03-02 22:20:00,11.333333333333332,02-03-2022,Wednesday,0,0,128.44444444444443,1455.7037037037032
113,2022-03-03 06:40:00,52.14883333333333,50.395916666666665,62.094791666666666,73.32422500000001,2022-03-02 22:40:00,11.666666666666668,02-03-2022,Wednesday,0,0,136.11111111111114,1587.9629629629635
114,2022-03-03 07:00:00,49.88816666666667,48.586,61.40825,72.43976666666667,2022-03-02 23:00:00,12.0,02-03-2022,Wednesday,0,0,144.0,1728.0
115,2022-03-03 07:20:00,50.99675,49.061,60.484300000000005,71.93321666666667,2022-03-02 23:20:00,12.333333333333332,02-03-2022,Wednesday,0,0,152.1111111111111,1876.0370370370365
116,2022-03-03 07:40:00,54.01091666666667,52.55733333333333,63.47433333333333,74.84684166666668,2022-03-02 23:40:00,12.666666666666668,02-03-2022,Wednesday,0,0,160.44444444444449,2032.2962962962968
117,2022-03-03 19:00:00,58.46633333333334,56.61716666666667,64.816025,76.76650000000001,2022-03-03 11:00:00,0.0,03-03-2022,Thursday,0,0,0.0,0.0
118,2022-03-03 19:20:00,58.980250000000005,57.19441666666667,65.37360000000001,77.41184166666667,2022-03-03 11:20:00,0.3333333333333339,03-03-2022,Thursday,0,0,0.11111111111111151,0.037037037037037236
119,2022-03-03 19:40:00,57.562666666666665,55.60766666666667,63.51288333333334,75.672225,2022-03-03 11:40:00,0.6666666666666661,03-03-2022,Thursday,0,0,0.44444444444444364,0.2962962962962955
120,2022-03-03 20:00:00,56.34575,54.470416666666665,62.540508333333335,74.69209166666666,2022-03-03 12:00:00,1.0,03-03-2022,Thursday,0,0,1.0,1.0
121,2022-03-03 20:20:00,55.74016666666667,53.81216666666666,62.691675,74.67230833333333,2022-03-03 12:20:00,1.333333333333334,03-03-2022,Thursday,0,0,1.7777777777777795,2.3703703703703733
122,2022-03-03 20:40:00,56.66525,54.65449999999999,61.95169166666667,74.21988333333333,2022-03-03 12:40:00,1.666666666666666,03-03-2022,Thursday,0,0,2.777777777777776,4.629629629629624
123,2022-03-03 21:00:00,56.29841666666667,54.25558333333333,61.77999166666667,74.25724166666667,2022-03-03 13:00:00,2.0,03-03-2022,Thursday,0,0,4.0,8.0
124,2022-03-03 21:20:00,56.65825,54.52825,61.86855,74.21328333333334,2022-03-03 13:20:00,2.333333333333334,03-03-2022,Thursday,0,0,5.444444444444447,12.703703703703713
125,2022-03-03 21:40:00,56.201,54.091,61.59501666666667,73.85215833333334,2022-03-03 13:40:00,2.666666666666666,03-03-2022,Thursday,0,0,7.111111111111108,18.96296296296295
126,2022-03-03 22:00:00,56.910250000000005,54.58833333333333,61.873891666666665,74.31406666666668,2022-03-03 14:00:00,3.0,03-03-2022,Thursday,0,0,9.0,27.0
127,2022-03-03 22:20:00,57.63316666666667,55.16725,61.931783333333335,74.56805,2022-03-03 14:20:00,3.333333333333334,03-03-2022,Thursday,0,0,11.111111111111114,37.03703703703706
128,2022-03-03 22:40:00,54.40475,51.99258333333333,59.00905833333333,71.52042499999999,2022-03-03 14:40:00,3.666666666666666,03-03-2022,Thursday,0,0,13.44444444444444,49.29629629629627
129,2022-03-03 23:00:00,54.902,52.76158333333333,60.35094166666667,72.55226666666667,2022-03-03 15:00:00,4.0,03-03-2022,Thursday,0,0,16.0,64.0
130,2022-03-03 23:20:00,56.52575,54.02625,59.43699166666666,72.44805833333334,2022-03-03 15:20:00,4.333333333333334,03-03-2022,Thursday,0,0,18.777777777777782,81.37037037037041
131,2022-03-03 23:40:00,55.444,52.93366666666667,58.74699999999999,71.71281666666667,2022-03-03 15:40:00,4.666666666666666,03-03-2022,Thursday,0,0,21.77777777777777,101.62962962962959
132,2022-03-04 00:00:00,59.59199999999999,56.807166666666674,60.813075000000005,74.23385833333333,2022-03-03 16:00:00,5.0,03-03-2022,Thursday,0,0,25.0,125.0
133,2022-03-04 00:20:00,61.80616666666666,58.8355,62.47910833333333,76.05271666666667,2022-03-03 16:20:00,5.333333333333332,03-03-2022,Thursday,0,0,28.444444444444432,151.7037037037036
134,2022-03-04 00:40:00,60.57416666666666,57.535250000000005,61.82015833333333,75.28180833333333,2022-03-03 16:40:00,5.666666666666668,03-03-2022,Thursday,0,0,32.11111111111112,181.96296296296308
135,2022-03-04 01:00:00,58.833000000000006,55.95716666666667,60.38889999999999,73.695575,2022-03-03 17:00:00,6.0,03-03-2022,Thursday,0,0,36.0,216.0
136,2022-03-04 01:20:00,58.59491666666666,55.79625,60.5638,73.67274166666667,2022-03-03 17:20:00,6.333333333333332,03-03-2022,Thursday,0,0,40.11111111111109,254.0370370370369
137,2022-03-04 01:40:00,55.51708333333333,52.732416666666666,58.10050833333333,71.14796666666666,2022-03-03 17:40:00,6.666666666666668,03-03-2022,Thursday,0,0,44.44444444444446,296.2962962962965
138,2022-03-04 02:00:00,57.38958333333333,54.52175,58.90600833333334,72.24070833333334,2022-03-03 18:00:00,7.0,03-03-2022,Thursday,0,0,49.0,343.0
139,2022-03-04 02:20:00,57.17883333333334,54.38283333333334,59.463975000000005,72.37550833333333,2022-03-03 18:20:00,7.333333333333332,03-03-2022,Thursday,0,0,53.77777777777776,394.37037037037015
140,2022-03-04 02:40:00,57.40166666666666,54.74775,61.002966666666666,73.7428,2022-03-03 18:40:00,7.666666666666668,03-03-2022,Thursday,0,0,58.77777777777779,450.62962962962985
141,2022-03-04 03:00:00,56.21025,53.24225,58.75569166666667,71.76176666666666,2022-03-03 19:00:00,8.0,03-03-2022,Thursday,0,0,64.0,512.0
142,2022-03-04 03:20:00,55.63608333333334,52.71541666666667,59.219025,72.05333333333333,2022-03-03 19:20:00,8.333333333333332,03-03-2022,Thursday,0,0,69.44444444444443,578.7037037037035
143,2022-03-04 03:40:00,55.0225,51.97291666666667,57.65339166666667,70.75455833333334,2022-03-03 19:40:00,8.666666666666668,03-03-2022,Thursday,0,0,75.11111111111113,650.9629629629633
144,2022-03-04 04:00:00,55.400416666666665,52.43575,57.79860833333333,71.07320833333334,2022-03-03 20:00:00,9.0,03-03-2022,Thursday,0,0,81.0,729.0
145,2022-03-04 04:20:00,53.62683333333333,50.67083333333333,56.39394166666666,69.548875,2022-03-03 20:20:00,9.333333333333332,03-03-2022,Thursday,0,0,87.11111111111109,813.0370370370367
146,2022-03-04 04:40:00,54.32475,51.36541666666667,57.64695833333334,70.54745,2022-03-03 20:40:00,9.666666666666668,03-03-2022,Thursday,0,0,93.44444444444447,903.2962962962966
147,2022-03-04 05:00:00,56.636,53.28633333333333,58.6175,72.00389999999999,2022-03-03 21:00:00,10.0,03-03-2022,Thursday,0,0,100.0,1000.0
148,2022-03-04 05:20:00,55.25266666666666,52.16583333333333,58.41704166666666,71.42781666666667,2022-03-03 21:20:00,10.333333333333332,03-03-2022,Thursday,0,0,106.77777777777776,1103.37037037037
149,2022-03-04 05:40:00,54.70308333333333,51.73916666666667,59.14838333333333,71.83370833333333,2022-03-03 21:40:00,10.666666666666668,03-03-2022,Thursday,0,0,113.7777777777778,1213.62962962963
